years,popChange,gdpChange,afterGdp,afterPopulation,flagChina,flagEU30,flagNafta,flagRow,flagArticles,flagFibers,flagGoods,flagResin,beforePercent,afterPercent,beforeYear,afterYear,beforeTotalConsumption,afterTotalConsumption
3,0.0206256445513923,0.223488247018987,16632.5018336394,1380.585,1,0,0,0,0,1,0,0,-0.142970410491082,-0.0994532558728502,2011,2014,91.2776283930021,129.206428560052
3,0.0206256445513923,0.223488247018987,16632.5018336394,1380.585,1,0,0,0,0,0,1,0,-0.0794280058283791,-0.0333574733705824,2011,2014,91.2776283930021,129.206428560052
3,0.0206256445513923,0.223488247018987,16632.5018336394,1380.585,1,0,0,0,0,0,0,1,0.197091010324488,0.138460602923369,2011,2014,91.2776283930021,129.206428560052
3,0.00703803795077449,-0.0439102925075125,307.19590038005,519.828,0,1,0,0,1,0,0,0,0.0216557035662421,0.0247156543622688,2011,2014,89.5837899731947,95.8906434465302
3,0.00703803795077449,-0.0439102925075125,307.19590038005,519.828,0,1,0,0,0,1,0,0,0.0418602517388701,0.0448427484209941,2011,2014,89.5837899731947,95.8906434465302
3,0.00703803795077449,-0.0439102925075125,307.19590038005,519.828,0,1,0,0,0,0,1,0,0.00256742877331737,0.000521427307220861,2011,2014,89.5837899731947,95.8906434465302
3,0.00703803795077449,-0.0439102925075125,307.19590038005,519.828,0,1,0,0,0,0,0,1,-0.0016744100695548,-0.0113671152974148,2011,2014,89.5837899731947,95.8906434465302
3,0.0305419854464657,0.0483735922864747,2158.86533778313,474.005,0,0,1,0,1,0,0,0,0.0501104083281019,0.0456553740478597,2011,2014,73.0387183444178,80.603873623778
3,0.0305419854464657,0.0483735922864747,2158.86533778313,474.005,0,0,1,0,0,1,0,0,0.0498365809601887,0.0557045188790463,2011,2014,73.0387183444178,80.603873623778
3,0.0305419854464657,0.0483735922864747,2158.86533778313,474.005,0,0,1,0,0,0,1,0,0.0379250904559678,0.0254330208690523,2011,2014,73.0387183444178,80.603873623778
3,0.0305419854464657,0.0483735922864747,2158.86533778313,474.005,0,0,1,0,0,0,0,1,-0.106245018750292,-0.0611633136021599,2011,2014,73.0387183444178,80.603873623778
3,0.0467912609678833,0.0886994081887928,1893.21654020408,4920.36800000001,0,0,0,1,1,0,0,0,0.0297348726327855,0.043293122145687,2011,2014,131.83174007202,141.361946117109
3,0.0467912609678833,0.0886994081887928,1893.21654020408,4920.36800000001,0,0,0,1,0,1,0,0,0.04293351507693,0.0286498602434693,2011,2014,131.83174007202,141.361946117109
3,0.0467912609678833,0.0886994081887928,1893.21654020408,4920.36800000001,0,0,0,1,0,0,1,0,0.0323139177080781,0.0156336274414981,2011,2014,131.83174007202,141.361946117109
3,0.0467912609678833,0.0886994081887928,1893.21654020408,4920.36800000001,0,0,0,1,0,0,0,1,-0.076461101055734,-0.0839688496518471,2011,2014,131.83174007202,141.361946117109
