years,popChange,gdpChange,afterGdp,afterPopulation,beforePercent,flagChina,flagEU30,flagNafta,flagRow,flagRecycling,flagIncineration,flagLandfill,flagMismanaged,afterPercent,beforeYear,afterYear
4,-0.062105183988143,-0.156664866888019,1080.65329253905,4077.735,0.4862,0,0,0,1,0,0,0,1,0.5521,2006,2002
4,-0.062105183988143,-0.156664866888019,1080.65329253905,4077.735,0.0919,0,0,0,1,1,0,0,0,0.0689,2006,2002
4,-0.0615039553103584,-0.166103281308217,1127.36632306426,4144.956,0.0543,0,0,0,1,0,1,0,0,0.0537,2007,2003
4,-0.0615039553103584,-0.166103281308217,1127.36632306426,4144.956,0.3816,0,0,0,1,0,0,1,0,0.3353,2007,2003
4,-0.0615039553103584,-0.166103281308217,1127.36632306426,4144.956,0.4665,0,0,0,1,0,0,0,1,0.5363,2007,2003
4,-0.0615039553103584,-0.166103281308217,1127.36632306426,4144.956,0.0976,0,0,0,1,1,0,0,0,0.0746,2007,2003
4,-0.0610006609547395,-0.1229604082548,1209.5752443298,4212.29,0.0542,0,0,0,1,0,1,0,0,0.0539,2008,2004
4,-0.0610006609547395,-0.1229604082548,1209.5752443298,4212.29,0.396,0,0,0,1,0,0,1,0,0.3507,2008,2004
4,-0.0610006609547395,-0.1229604082548,1209.5752443298,4212.29,0.4464,0,0,0,1,0,0,0,1,0.5151,2008,2004
4,-0.0610006609547395,-0.1229604082548,1209.5752443298,4212.29,0.1034,0,0,0,1,1,0,0,0,0.0804,2008,2004
4,-0.060735940360312,-0.0485081570119845,1288.09923775969,4279.69,0.0538,0,0,0,1,0,1,0,0,0.054,2009,2005
4,-0.060735940360312,-0.0485081570119845,1288.09923775969,4279.69,0.3801,0,0,0,1,0,0,1,0,0.3607,2009,2005
4,-0.060735940360312,-0.0485081570119845,1288.09923775969,4279.69,0.457,0,0,0,1,0,0,0,1,0.4992,2009,2005
4,-0.060735940360312,-0.0485081570119845,1288.09923775969,4279.69,0.1091,0,0,0,1,1,0,0,0,0.0861,2009,2005
4,-0.060618199330944,-0.0617444885843249,1366.25590599146,4347.753,0.0533,0,0,0,1,0,1,0,0,0.0542,2010,2006
4,-0.060618199330944,-0.0617444885843249,1366.25590599146,4347.753,0.401,0,0,0,1,0,0,1,0,0.3677,2010,2006
4,-0.060618199330944,-0.0617444885843249,1366.25590599146,4347.753,0.4308,0,0,0,1,0,0,0,1,0.4862,2010,2006
4,-0.060618199330944,-0.0617444885843249,1366.25590599146,4347.753,0.1148,0,0,0,1,1,0,0,0,0.0919,2010,2006
4,-0.0603849138025489,-0.0771350546057219,1440.52349417905,4416.594,0.0559,0,0,0,1,0,1,0,0,0.0543,2011,2007
4,-0.0603849138025489,-0.0771350546057219,1440.52349417905,4416.594,0.4116,0,0,0,1,0,0,1,0,0.3816,2011,2007
4,-0.0603849138025489,-0.0771350546057219,1440.52349417905,4416.594,0.412,0,0,0,1,0,0,0,1,0.4665,2011,2007
4,-0.0603849138025489,-0.0771350546057219,1440.52349417905,4416.594,0.1206,0,0,0,1,1,0,0,0,0.0976,2011,2007
4,-0.0601531641514668,-0.0915306671466244,1468.75177439806,4485.935,0.0559,0,0,0,1,0,1,0,0,0.0542,2012,2008
4,-0.0601531641514668,-0.0915306671466244,1468.75177439806,4485.935,0.4094,0,0,0,1,0,0,1,0,0.396,2012,2008
4,-0.0601531641514668,-0.0915306671466244,1468.75177439806,4485.935,0.4084,0,0,0,1,0,0,0,1,0.4464,2012,2008
4,-0.0601531641514668,-0.0915306671466244,1468.75177439806,4485.935,0.1263,0,0,0,1,1,0,0,0,0.1034,2012,2008
4,-0.0598347685184914,-0.157294657576111,1441.30717663338,4556.429,0.0568,0,0,0,1,0,1,0,0,0.0538,2013,2009
4,-0.0598347685184914,-0.157294657576111,1441.30717663338,4556.429,0.3978,0,0,0,1,0,0,1,0,0.3801,2013,2009
4,-0.0598347685184914,-0.157294657576111,1441.30717663338,4556.429,0.4133,0,0,0,1,0,0,0,1,0.457,2013,2009
4,-0.0598347685184914,-0.157294657576111,1441.30717663338,4556.429,0.1321,0,0,0,1,1,0,0,0,0.1091,2013,2009
4,-0.0593563326970676,-0.129550941235343,1550.13237273288,4628.313,0.0557,0,0,0,1,0,1,0,0,0.0533,2014,2010
4,-0.0593563326970676,-0.129550941235343,1550.13237273288,4628.313,0.3898,0,0,0,1,0,0,1,0,0.401,2014,2010
4,-0.0593563326970676,-0.129550941235343,1550.13237273288,4628.313,0.4166,0,0,0,1,0,0,0,1,0.4308,2014,2010
4,-0.0593563326970676,-0.129550941235343,1550.13237273288,4628.313,0.1378,0,0,0,1,1,0,0,0,0.1148,2014,2010
4,-0.058810184346239,-0.107486623195498,1661.23936967167,4700.429,0.0561,0,0,0,1,0,1,0,0,0.0559,2015,2011
4,-0.058810184346239,-0.107486623195498,1661.23936967167,4700.429,0.3624,0,0,0,1,0,0,1,0,0.4116,2015,2011
4,-0.058810184346239,-0.107486623195498,1661.23936967167,4700.429,0.438,0,0,0,1,0,0,0,1,0.412,2015,2011
4,-0.058810184346239,-0.107486623195498,1661.23936967167,4700.429,0.1436,0,0,0,1,1,0,0,0,0.1206,2015,2011
4,-0.0581719370084715,-0.104541399557317,1720.20834122597,4773.049,0.0552,0,0,0,1,0,1,0,0,0.0559,2016,2012
4,-0.0581719370084715,-0.104541399557317,1720.20834122597,4773.049,0.3593,0,0,0,1,0,0,1,0,0.4094,2016,2012
4,-0.0581719370084715,-0.104541399557317,1720.20834122597,4773.049,0.4362,0,0,0,1,0,0,0,1,0.4084,2016,2012
4,-0.0581719370084715,-0.104541399557317,1720.20834122597,4773.049,0.1493,0,0,0,1,1,0,0,0,0.1263,2016,2012
4,-0.0572540028762384,-0.102267460433122,1819.18394913235,4846.41300000001,0.0552,0,0,0,1,0,1,0,0,0.0568,2017,2013
4,-0.0572540028762384,-0.102267460433122,1819.18394913235,4846.41300000001,0.3634,0,0,0,1,0,0,1,0,0.3978,2017,2013
4,-0.0572540028762384,-0.102267460433122,1819.18394913235,4846.41300000001,0.4263,0,0,0,1,0,0,0,1,0.4133,2017,2013
4,-0.0572540028762384,-0.102267460433122,1819.18394913235,4846.41300000001,0.155,0,0,0,1,1,0,0,0,0.1321,2017,2013
4,-0.056117302799859,-0.093459805218165,1893.21654020408,4920.36800000001,0.0555,0,0,0,1,0,1,0,0,0.0557,2018,2014
4,-0.056117302799859,-0.093459805218165,1893.21654020408,4920.36800000001,0.3597,0,0,0,1,0,0,1,0,0.3898,2018,2014
4,-0.056117302799859,-0.093459805218165,1893.21654020408,4920.36800000001,0.4241,0,0,0,1,0,0,0,1,0.4166,2018,2014
4,-0.056117302799859,-0.093459805218165,1893.21654020408,4920.36800000001,0.1608,0,0,0,1,1,0,0,0,0.1378,2018,2014
4,-0.0550282622923878,-0.0676852805270138,1977.60823466273,4994.13500000001,0.0557,0,0,0,1,0,1,0,0,0.0561,2019,2015
4,-0.0550282622923878,-0.0676852805270138,1977.60823466273,4994.13500000001,0.353,0,0,0,1,0,0,1,0,0.3624,2019,2015
4,-0.0550282622923878,-0.0676852805270138,1977.60823466273,4994.13500000001,0.4248,0,0,0,1,0,0,0,1,0.438,2019,2015
4,-0.0550282622923878,-0.0676852805270138,1977.60823466273,4994.13500000001,0.1665,0,0,0,1,1,0,0,0,0.1436,2019,2015
4,-0.0537819271320423,-0.044247993777378,2039.68879704271,5067.856,0.0562,0,0,0,1,0,1,0,0,0.0552,2020,2016
4,-0.0537819271320423,-0.044247993777378,2039.68879704271,5067.856,0.3339,0,0,0,1,0,0,1,0,0.3593,2020,2016
4,-0.0537819271320423,-0.044247993777378,2039.68879704271,5067.856,0.4376,0,0,0,1,0,0,0,1,0.4362,2020,2016
4,-0.0537819271320423,-0.044247993777378,2039.68879704271,5067.856,0.1723,0,0,0,1,1,0,0,0,0.1493,2020,2016
4,-0.0262303680812102,-0.272420339684887,4109.60030768502,1251.256,0.0177,1,0,0,0,0,1,0,0,0.0,2003,1999
4,-0.0262303680812102,-0.272420339684887,4109.60030768502,1251.256,0.3058,1,0,0,0,0,0,1,0,0.3622,2003,1999
4,-0.0262303680812102,-0.272420339684887,4109.60030768502,1251.256,0.3524,1,0,0,0,0,0,0,1,0.4135,2003,1999
4,-0.0262303680812102,-0.272420339684887,4109.60030768502,1251.256,0.3241,1,0,0,0,1,0,0,0,0.2244,2003,1999
4,-0.0256624066164084,-0.283565726240684,4458.50921258512,1259.61,0.0198,1,0,0,0,0,1,0,0,0.0,2004,2000
4,-0.0256624066164084,-0.283565726240684,4458.50921258512,1259.61,0.3036,1,0,0,0,0,0,1,0,0.3515,2004,2000
4,-0.0256624066164084,-0.283565726240684,4458.50921258512,1259.61,0.3279,1,0,0,0,0,0,0,1,0.3992,2004,2000
4,-0.0256624066164084,-0.283565726240684,4458.50921258512,1259.61,0.3487,1,0,0,0,1,0,0,0,0.2493,2004,2000
4,-0.0247992079013074,-0.303855510407041,4830.15865772747,1268.588,0.0333,1,0,0,0,0,1,0,0,0.0073,2005,2001
4,-0.0247992079013074,-0.303855510407041,4830.15865772747,1268.588,0.2891,1,0,0,0,0,0,1,0,0.3325,2005,2001
4,-0.0247992079013074,-0.303855510407041,4830.15865772747,1268.588,0.3197,1,0,0,0,0,0,0,1,0.3859,2005,2001
4,-0.0247992079013074,-0.303855510407041,4830.15865772747,1268.588,0.3579,1,0,0,0,1,0,0,0,0.2742,2005,2001
4,-0.0244750089195194,-0.326234177090715,5271.32751609551,1276.891,0.0501,1,0,0,0,0,1,0,0,0.0147,2006,2002
4,-0.0244750089195194,-0.326234177090715,5271.32751609551,1276.891,0.2825,1,0,0,0,0,0,1,0,0.3528,2006,2002
4,-0.0244750089195194,-0.326234177090715,5271.32751609551,1276.891,0.3088,1,0,0,0,0,0,0,1,0.3333,2006,2002
4,-0.0244750089195194,-0.326234177090715,5271.32751609551,1276.891,0.3586,1,0,0,0,1,0,0,0,0.2992,2006,2002
4,-0.0245094689981978,-0.350941745415339,5800.46497886181,1284.961,0.0598,1,0,0,0,0,1,0,0,0.0177,2007,2003
4,-0.0245094689981978,-0.350941745415339,5800.46497886181,1284.961,0.3194,1,0,0,0,0,0,1,0,0.3058,2007,2003
4,-0.0245094689981978,-0.350941745415339,5800.46497886181,1284.961,0.2445,1,0,0,0,0,0,0,1,0.3524,2007,2003
4,-0.0245094689981978,-0.350941745415339,5800.46497886181,1284.961,0.3763,1,0,0,0,1,0,0,0,0.3241,2007,2003
4,-0.0248872174212784,-0.347948937585511,6387.10204510339,1292.786,0.065,1,0,0,0,0,1,0,0,0.0198,2008,2004
4,-0.0248872174212784,-0.347948937585511,6387.10204510339,1292.786,0.3489,1,0,0,0,0,0,1,0,0.3036,2008,2004
4,-0.0248872174212784,-0.347948937585511,6387.10204510339,1292.786,0.2183,1,0,0,0,0,0,0,1,0.3279,2008,2004
4,-0.0248872174212784,-0.347948937585511,6387.10204510339,1292.786,0.3678,1,0,0,0,1,0,0,0,0.3487,2008,2004
4,-0.0252563777861369,-0.335801489110955,7114.88625163108,1300.848,0.0818,1,0,0,0,0,1,0,0,0.0333,2009,2005
4,-0.0252563777861369,-0.335801489110955,7114.88625163108,1300.848,0.3601,1,0,0,0,0,0,1,0,0.2891,2009,2005
4,-0.0252563777861369,-0.335801489110955,7114.88625163108,1300.848,0.1876,1,0,0,0,0,0,0,1,0.3197,2009,2005
4,-0.0252563777861369,-0.335801489110955,7114.88625163108,1300.848,0.3705,1,0,0,0,1,0,0,0,0.3579,2009,2005
4,-0.0258770944066302,-0.322852550514968,8019.967777672,1308.927,0.0962,1,0,0,0,0,1,0,0,0.0501,2010,2006
4,-0.0258770944066302,-0.322852550514968,8019.967777672,1308.927,0.3985,1,0,0,0,0,0,1,0,0.2825,2010,2006
4,-0.0258770944066302,-0.322852550514968,8019.967777672,1308.927,0.154,1,0,0,0,0,0,0,1,0.3088,2010,2006
4,-0.0258770944066302,-0.322852550514968,8019.967777672,1308.927,0.3513,1,0,0,0,1,0,0,0,0.3586,2010,2006
4,-0.0261990042027522,-0.293691297561188,9161.27823874331,1317.246,0.0989,1,0,0,0,0,1,0,0,0.0598,2011,2007
4,-0.0261990042027522,-0.293691297561188,9161.27823874331,1317.246,0.3831,1,0,0,0,0,0,1,0,0.3194,2011,2007
4,-0.0261990042027522,-0.293691297561188,9161.27823874331,1317.246,0.142,1,0,0,0,0,0,0,1,0.2445,2011,2007
4,-0.0261990042027522,-0.293691297561188,9161.27823874331,1317.246,0.376,1,0,0,0,1,0,0,0,0.3763,2011,2007
4,-0.0262393261579458,-0.281960385658378,10045.4037865323,1325.781,0.125,1,0,0,0,0,1,0,0,0.065,2012,2008
4,-0.0262393261579458,-0.281960385658378,10045.4037865323,1325.781,0.3666,1,0,0,0,0,0,1,0,0.3489,2012,2008
4,-0.0262393261579458,-0.281960385658378,10045.4037865323,1325.781,0.1041,1,0,0,0,0,0,0,1,0.2183,2012,2008
4,-0.0262393261579458,-0.281960385658378,10045.4037865323,1325.781,0.4044,1,0,0,0,1,0,0,0,0.3678,2012,2008
4,-0.0270206821734362,-0.270497268669502,10989.5437268541,1334.554,0.183,1,0,0,0,0,1,0,0,0.0818,2013,2009
4,-0.0270206821734362,-0.270497268669502,10989.5437268541,1334.554,0.4145,1,0,0,0,0,0,1,0,0.3601,2013,2009
4,-0.0270206821734362,-0.270497268669502,10989.5437268541,1334.554,0.0834,1,0,0,0,0,0,0,1,0.1876,2013,2009
4,-0.0270206821734362,-0.270497268669502,10989.5437268541,1334.554,0.319,1,0,0,0,1,0,0,0,0.3705,2013,2009
4,-0.0267183838735029,-0.248931547232821,12158.3774277246,1343.698,0.1749,1,0,0,0,0,1,0,0,0.0962,2014,2010
4,-0.0267183838735029,-0.248931547232821,12158.3774277246,1343.698,0.3525,1,0,0,0,0,0,1,0,0.3985,2014,2010
4,-0.0267183838735029,-0.248931547232821,12158.3774277246,1343.698,0.0586,1,0,0,0,0,0,0,1,0.154,2014,2010
4,-0.0267183838735029,-0.248931547232821,12158.3774277246,1343.698,0.414,1,0,0,0,1,0,0,0,0.3513,2014,2010
4,-0.0267017797588854,-0.231039529393801,13319.6036516575,1352.685,0.2144,1,0,0,0,0,1,0,0,0.0989,2015,2011
4,-0.0267017797588854,-0.231039529393801,13319.6036516575,1352.685,0.3988,1,0,0,0,0,0,1,0,0.3831,2015,2011
4,-0.0267017797588854,-0.231039529393801,13319.6036516575,1352.685,0.0515,1,0,0,0,0,0,0,1,0.142,2015,2011
4,-0.0267017797588854,-0.231039529393801,13319.6036516575,1352.685,0.3353,1,0,0,0,1,0,0,0,0.376,2015,2011
4,-0.0258507937689068,-0.224059052434887,14367.0221790085,1361.506,0.2473,1,0,0,0,0,1,0,0,0.125,2016,2012
4,-0.0258507937689068,-0.224059052434887,14367.0221790085,1361.506,0.3977,1,0,0,0,0,0,1,0,0.3666,2016,2012
4,-0.0258507937689068,-0.224059052434887,14367.0221790085,1361.506,0.0374,1,0,0,0,0,0,0,1,0.1041,2016,2012
4,-0.0258507937689068,-0.224059052434887,14367.0221790085,1361.506,0.3176,1,0,0,0,1,0,0,0,0.4044,2016,2012
4,-0.0245544016504723,-0.218811643743506,15482.7866863306,1371.616,0.2883,1,0,0,0,0,1,0,0,0.183,2017,2013
4,-0.0245544016504723,-0.218811643743506,15482.7866863306,1371.616,0.41,1,0,0,0,0,0,1,0,0.4145,2017,2013
4,-0.0245544016504723,-0.218811643743506,15482.7866863306,1371.616,0.0347,1,0,0,0,0,0,0,1,0.0834,2017,2013
4,-0.0245544016504723,-0.218811643743506,15482.7866863306,1371.616,0.267,1,0,0,0,1,0,0,0,0.319,2017,2013
4,-0.0239138749824132,-0.214014189691113,16632.5018336394,1380.585,0.3261,1,0,0,0,0,1,0,0,0.1749,2018,2014
4,-0.0239138749824132,-0.214014189691113,16632.5018336394,1380.585,0.3748,1,0,0,0,0,0,1,0,0.3525,2018,2014
4,-0.0239138749824132,-0.214014189691113,16632.5018336394,1380.585,0.0292,1,0,0,0,0,0,0,1,0.0586,2018,2014
4,-0.0239138749824132,-0.214014189691113,16632.5018336394,1380.585,0.27,1,0,0,0,1,0,0,0,0.414,2018,2014
4,-0.021084995034267,-0.208892007976582,17796.7769619942,1389.795,0.3521,1,0,0,0,0,1,0,0,0.2144,2019,2015
4,-0.021084995034267,-0.208892007976582,17796.7769619942,1389.795,0.3166,1,0,0,0,0,0,1,0,0.3988,2019,2015
4,-0.021084995034267,-0.208892007976582,17796.7769619942,1389.795,0.0313,1,0,0,0,0,0,0,1,0.0515,2019,2015
4,-0.021084995034267,-0.208892007976582,17796.7769619942,1389.795,0.3,1,0,0,0,1,0,0,0,0.3353,2019,2015
4,-0.0185126664503743,-0.176257113664362,19006.9577954098,1397.636,0.3667,1,0,0,0,0,1,0,0,0.2473,2020,2016
4,-0.0185126664503743,-0.176257113664362,19006.9577954098,1397.636,0.35,1,0,0,0,0,0,1,0,0.3977,2020,2016
4,-0.0185126664503743,-0.176257113664362,19006.9577954098,1397.636,0.0167,1,0,0,0,0,0,0,1,0.0374,2020,2016
4,-0.0185126664503743,-0.176257113664362,19006.9577954098,1397.636,0.2667,1,0,0,0,1,0,0,0,0.3176,2020,2016
4,-0.00912539321531184,-0.134646878249196,239.982682585924,495.796,0.2792,0,1,0,0,0,1,0,0,0.227,2003,1999
4,-0.00912539321531184,-0.134646878249196,239.982682585924,495.796,0.4634,0,1,0,0,0,0,1,0,0.5358,2003,1999
4,-0.00912539321531184,-0.134646878249196,239.982682585924,495.796,0.0894,0,1,0,0,0,0,0,1,0.1249,2003,1999
4,-0.00912539321531184,-0.134646878249196,239.982682585924,495.796,0.168,0,1,0,0,1,0,0,0,0.1123,2003,1999
4,-0.0111226619507374,-0.194477996213851,245.89761661664,496.543,0.2921,0,1,0,0,0,1,0,0,0.2418,2004,2000
4,-0.0111226619507374,-0.194477996213851,245.89761661664,496.543,0.4644,0,1,0,0,0,0,1,0,0.4923,2004,2000
4,-0.0111226619507374,-0.194477996213851,245.89761661664,496.543,0.0662,0,1,0,0,0,0,0,1,0.1369,2004,2000
4,-0.0111226619507374,-0.194477996213851,245.89761661664,496.543,0.1773,0,1,0,0,1,0,0,0,0.129,2004,2000
4,-0.0126567967057815,-0.157741340517092,258.7202549693,497.775,0.2866,0,1,0,0,0,1,0,0,0.2542,2005,2001
4,-0.0126567967057815,-0.157741340517092,258.7202549693,497.775,0.4762,0,1,0,0,0,0,1,0,0.4693,2005,2001
4,-0.0126567967057815,-0.157741340517092,258.7202549693,497.775,0.0593,0,1,0,0,0,0,0,1,0.1352,2005,2001
4,-0.0126567967057815,-0.157741340517092,258.7202549693,497.775,0.1779,0,1,0,0,1,0,0,0,0.1413,2005,2001
4,-0.014307059256009,-0.122477228189497,273.474948806878,498.735,0.2857,0,1,0,0,0,1,0,0,0.263,2006,2002
4,-0.014307059256009,-0.122477228189497,273.474948806878,498.735,0.4735,0,1,0,0,0,0,1,0,0.4624,2006,2002
4,-0.014307059256009,-0.122477228189497,273.474948806878,498.735,0.049,0,1,0,0,0,0,0,1,0.121,2006,2002
4,-0.014307059256009,-0.122477228189497,273.474948806878,498.735,0.1918,0,1,0,0,1,0,0,0,0.1537,2006,2002
4,-0.015035433070866,-0.133596483778149,279.877406013411,500.362,0.2927,0,1,0,0,0,1,0,0,0.2792,2007,2003
4,-0.015035433070866,-0.133596483778149,279.877406013411,500.362,0.4785,0,1,0,0,0,0,1,0,0.4634,2007,2003
4,-0.015035433070866,-0.133596483778149,279.877406013411,500.362,0.0256,0,1,0,0,0,0,0,1,0.0894,2007,2003
4,-0.015035433070866,-0.133596483778149,279.877406013411,500.362,0.2033,0,1,0,0,1,0,0,0,0.168,2007,2003
4,-0.0164631865129191,-0.0665030612426096,308.698476963428,502.128,0.2972,0,1,0,0,0,1,0,0,0.2921,2008,2004
4,-0.0164631865129191,-0.0665030612426096,308.698476963428,502.128,0.481,0,1,0,0,0,0,1,0,0.4644,2008,2004
4,-0.0164631865129191,-0.0665030612426096,308.698476963428,502.128,0.013,0,1,0,0,0,0,0,1,0.0662,2008,2004
4,-0.0164631865129191,-0.0665030612426096,308.698476963428,502.128,0.2088,0,1,0,0,1,0,0,0,0.1773,2008,2004
4,-0.0168047069560995,-0.0143561779315857,311.112030188128,504.156,0.3154,0,1,0,0,0,1,0,0,0.2866,2009,2005
4,-0.0168047069560995,-0.0143561779315857,311.112030188128,504.156,0.4242,0,1,0,0,0,0,1,0,0.4762,2009,2005
4,-0.0168047069560995,-0.0143561779315857,311.112030188128,504.156,0.0322,0,1,0,0,0,0,0,1,0.0593,2009,2005
4,-0.0168047069560995,-0.0143561779315857,311.112030188128,504.156,0.2282,0,1,0,0,1,0,0,0,0.1779,2009,2005
4,-0.0166383239235426,-0.0208583616452556,316.167706004914,505.974,0.3347,0,1,0,0,0,1,0,0,0.2857,2010,2006
4,-0.0166383239235426,-0.0208583616452556,316.167706004914,505.974,0.3874,0,1,0,0,0,0,1,0,0.4735,2010,2006
4,-0.0166383239235426,-0.0208583616452556,316.167706004914,505.974,0.033,0,1,0,0,0,0,0,1,0.049,2010,2006
4,-0.0166383239235426,-0.0208583616452556,316.167706004914,505.974,0.2449,0,1,0,0,1,0,0,0,0.1918,2010,2006
4,-0.0158757833764372,0.0444946266281653,327.964643254639,508.0,0.3508,0,1,0,0,0,1,0,0,0.2927,2011,2007
4,-0.0158757833764372,0.0444946266281653,327.964643254639,508.0,0.3761,0,1,0,0,0,0,1,0,0.4785,2011,2007
4,-0.0158757833764372,0.0444946266281653,327.964643254639,508.0,0.019,0,1,0,0,0,0,0,1,0.0256,2011,2007
4,-0.0158757833764372,0.0444946266281653,327.964643254639,508.0,0.254,0,1,0,0,1,0,0,0,0.2033,2011,2007
4,-0.0138305907168919,0.128072706272063,336.225748152439,510.533,0.3589,0,1,0,0,0,1,0,0,0.2972,2012,2008
4,-0.0138305907168919,0.128072706272063,336.225748152439,510.533,0.3338,0,1,0,0,0,0,1,0,0.481,2012,2008
4,-0.0138305907168919,0.128072706272063,336.225748152439,510.533,0.0291,0,1,0,0,0,0,0,1,0.013,2012,2008
4,-0.0138305907168919,0.128072706272063,336.225748152439,510.533,0.2782,0,1,0,0,1,0,0,0,0.2088,2012,2008
4,-0.0118381395062012,0.0784101384820923,321.038420497197,512.773,0.3775,0,1,0,0,0,1,0,0,0.3154,2013,2009
4,-0.0118381395062012,0.0784101384820923,321.038420497197,512.773,0.3112,0,1,0,0,0,0,1,0,0.4242,2013,2009
4,-0.0118381395062012,0.0784101384820923,321.038420497197,512.773,0.0228,0,1,0,0,0,0,0,1,0.0322,2013,2009
4,-0.0118381395062012,0.0784101384820923,321.038420497197,512.773,0.2885,0,1,0,0,1,0,0,0,0.2282,2013,2009
4,-0.0101822141169772,0.0799111890130201,328.36639864608,514.535,0.3953,0,1,0,0,0,1,0,0,0.3347,2014,2010
4,-0.0101822141169772,0.0799111890130201,328.36639864608,514.535,0.2882,0,1,0,0,0,0,1,0,0.3874,2014,2010
4,-0.0101822141169772,0.0799111890130201,328.36639864608,514.535,0.018,0,1,0,0,0,0,0,1,0.033,2014,2010
4,-0.0101822141169772,0.0799111890130201,328.36639864608,514.535,0.2984,0,1,0,0,1,0,0,0,0.2449,2014,2010
4,-0.00908951298638975,-0.00918956667390917,319.058924986387,516.195,0.4057,0,1,0,0,0,1,0,0,0.3508,2015,2011
4,-0.00908951298638975,-0.00918956667390917,319.058924986387,516.195,0.2508,0,1,0,0,0,0,1,0,0.3761,2015,2011
4,-0.00908951298638975,-0.00918956667390917,319.058924986387,516.195,0.0397,0,1,0,0,0,0,0,1,0.019,2015,2011
4,-0.00908951298638975,-0.00918956667390917,319.058924986387,516.195,0.3038,0,1,0,0,1,0,0,0,0.254,2015,2011
4,-0.00800580986488998,-0.0806891516781314,302.233325902299,517.693,0.417,0,1,0,0,0,1,0,0,0.3589,2016,2012
4,-0.00800580986488998,-0.0806891516781314,302.233325902299,517.693,0.2336,0,1,0,0,0,0,1,0,0.3338,2016,2012
4,-0.00800580986488998,-0.0806891516781314,302.233325902299,517.693,0.0395,0,1,0,0,0,0,0,1,0.0291,2016,2012
4,-0.00800580986488998,-0.0806891516781314,302.233325902299,517.693,0.31,0,1,0,0,1,0,0,0,0.2782,2016,2012
4,-0.0078467362624757,-0.162785356047313,301.262419854749,518.916,0.4225,0,1,0,0,0,1,0,0,0.3775,2017,2013
4,-0.0078467362624757,-0.162785356047313,301.262419854749,518.916,0.2286,0,1,0,0,0,0,1,0,0.3112,2017,2013
4,-0.0078467362624757,-0.162785356047313,301.262419854749,518.916,0.0316,0,1,0,0,0,0,0,1,0.0228,2017,2013
4,-0.0078467362624757,-0.162785356047313,301.262419854749,518.916,0.3173,0,1,0,0,1,0,0,0,0.2885,2017,2013
4,-0.00807541121245653,-0.216229527960659,307.19590038005,519.828,0.4276,0,1,0,0,0,1,0,0,0.3953,2018,2014
4,-0.00807541121245653,-0.216229527960659,307.19590038005,519.828,0.2291,0,1,0,0,0,0,1,0,0.2882,2018,2014
4,-0.00807541121245653,-0.216229527960659,307.19590038005,519.828,0.0192,0,1,0,0,0,0,0,1,0.018,2018,2014
4,-0.00807541121245653,-0.216229527960659,307.19590038005,519.828,0.3241,0,1,0,0,1,0,0,0,0.2984,2018,2014
4,-0.00802635462586508,-0.195614122637814,324.971969013921,520.93,0.4239,0,1,0,0,0,1,0,0,0.4057,2019,2015
4,-0.00802635462586508,-0.195614122637814,324.971969013921,520.93,0.2187,0,1,0,0,0,0,1,0,0.2508,2019,2015
4,-0.00802635462586508,-0.195614122637814,324.971969013921,520.93,0.0224,0,1,0,0,0,0,0,1,0.0397,2019,2015
4,-0.00802635462586508,-0.195614122637814,324.971969013921,520.93,0.335,0,1,0,0,1,0,0,0,0.3038,2019,2015
4,-0.00844361266541914,-0.130511657223351,331.413989480156,521.871,0.4203,0,1,0,0,0,1,0,0,0.417,2020,2016
4,-0.00844361266541914,-0.130511657223351,331.413989480156,521.871,0.2071,0,1,0,0,0,0,1,0,0.2336,2020,2016
4,-0.00844361266541914,-0.130511657223351,331.413989480156,521.871,0.0268,0,1,0,0,0,0,0,1,0.0395,2020,2016
4,-0.00844361266541914,-0.130511657223351,331.413989480156,521.871,0.3458,0,1,0,0,1,0,0,0,0.31,2020,2016
4,-0.0461626499186561,-0.0108303635229856,1589.23558759498,403.374,0.1524,0,0,1,0,0,1,0,0,0.1664,2003,1999
4,-0.0461626499186561,-0.0108303635229856,1589.23558759498,403.374,0.6949,0,0,1,0,0,0,1,0,0.6597,2003,1999
4,-0.0461626499186561,-0.0108303635229856,1589.23558759498,403.374,0.0978,0,0,1,0,0,0,0,1,0.1208,2003,1999
4,-0.0461626499186561,-0.0108303635229856,1589.23558759498,403.374,0.0549,0,0,1,0,1,0,0,0,0.0532,2003,1999
4,-0.0443637537697026,-0.00298407598448246,1667.78282060342,408.459,0.1455,0,0,1,0,0,1,0,0,0.1614,2004,2000
4,-0.0443637537697026,-0.00298407598448246,1667.78282060342,408.459,0.7079,0,0,1,0,0,0,1,0,0.6696,2004,2000
4,-0.0443637537697026,-0.00298407598448246,1667.78282060342,408.459,0.0879,0,0,1,0,0,0,0,1,0.1111,2004,2000
4,-0.0443637537697026,-0.00298407598448246,1667.78282060342,408.459,0.0587,0,0,1,0,1,0,0,0,0.058,2004,2000
4,-0.0433559314190518,-0.0304376447757891,1661.03847179909,413.452,0.1474,0,0,1,0,0,1,0,0,0.1592,2005,2001
4,-0.0433559314190518,-0.0304376447757891,1661.03847179909,413.452,0.7146,0,0,1,0,0,0,1,0,0.675,2005,2001
4,-0.0433559314190518,-0.0304376447757891,1661.03847179909,413.452,0.0775,0,0,1,0,0,0,0,1,0.1077,2005,2001
