year,region,eolRecyclingMT,eolLandfillMT,eolIncinerationMT,eolMismanagedMT,consumptionAgricultureMT,consumptionConstructionMT,consumptionElectronicMT,consumptionHouseholdLeisureSportsMT,consumptionPackagingMT,consumptionTransportationMT,consumptionTextileMT,consumptionOtherMT,netImportsMT,netExportsMT,domesticProductionMT,netWasteExportMT,netWasteImportMT
2047,china,-492.3881834148938,-124.44217684787165,1028.7288428839697,-46.02915189506669,22.582431437319997,58.67847908923477,41.38185993319735,33.690824885786014,132.59039045087047,25.7266524959025,96.64919069008192,24.817320409379818,0,90.12705882352938,526.2442082153023,180.9956823074026,0
2048,china,-539.4894005811718,-139.51857989345694,1098.8207028283164,-45.071724555378985,23.058804491153523,59.85214703620659,42.26324390374975,34.447779383644274,135.4449731910472,26.284268705475597,98.67731931544313,25.398869419339007,0,91.93492647058821,537.3623319166472,191.95162236667238,0
2049,china,-589.2955566877384,-155.4769324218184,1172.1932038534687,-43.75109480379222,23.53517754498705,61.02581498317841,43.14462787430216,35.204733881502534,138.29955593122395,26.841884915048695,100.70544794080433,25.980418429298197,0,93.74279411764702,548.4804556179923,203.2149683436146,0
2050,china,-641.8823720926163,-172.34100478810137,1248.9210881591764,-42.046815944263734,24.01155059882069,62.19948293014977,44.02601184485434,35.96168837936057,141.1541386714016,27.39950112462202,102.73357656616645,26.561967439257614,0,95.5506617647058,559.5985793193388,214.78572023811284,0
2022,eu30,33.29435939481057,10.14391069332958,42.09306802793226,4.8881320799879795,3.0390022223375865,18.915564532577946,6.334171386446883,9.588334550016924,40.94657482951948,7.263759706206599,11.26452305784224,9.933965699472708,7.08533336780359,0,100.20056261661678,1.4565707185101928,0
2023,eu30,34.524023098358136,7.529246005518688,43.560806350445716,5.813548534698447,3.084016483496441,19.254046206414387,6.432956237859912,9.695684312197386,41.57470126354838,7.36205103429657,11.354125869248861,10.060518898103027,7.18757901273168,0,101.63052129243329,1.5263065523977275,0
2024,eu30,35.9069533519169,4.778082982393376,45.241643743054055,6.890366176917651,3.1290307446552816,19.592527880250714,6.531741089272913,9.803034074377877,42.202827697577504,7.460342362386513,11.443728680655454,10.187072096733317,7.289824654940092,0,103.06047997096948,1.6133063319211942,0
2025,eu30,37.39969525116121,1.848143651118589,47.0811005882255,8.123841563952407,3.1740450058141363,19.931009554087154,6.630525940685914,9.910383836558339,42.830954131606404,7.5586336904764835,11.533331492062075,10.313625295363664,7.3920702947077395,0,104.49043865194643,1.717570057073317,0
2026,eu30,38.947420246751015,-1.2872321767543289,49.01102554782182,9.513322801580578,3.219059266972991,20.26949122792348,6.729310792098914,10.017733598738829,43.459080565635304,7.656925018566454,11.622934303468696,10.440178493993955,7.494315932276806,0,105.92039733512182,1.8390977278613718,0
2027,eu30,40.50987108504546,-4.6381055150332715,50.981925474994576,11.056871198617028,3.2640735281318456,20.607972901759922,6.8280956435119435,10.125083360919291,44.08720699966443,7.755216346656425,11.712537114875289,10.566731692624302,7.596557062295105,0,107.35036052584834,1.9778893442780827,0
2028,eu30,42.07147193217898,-8.206398607468005,52.975408506507144,12.755609881834967,3.309087789290686,20.94645457559625,6.926880494924944,10.232433123099781,44.71533343369333,7.853507674746396,11.80213992628191,10.693284891254592,7.698789855231409,0,108.78033205365648,2.1339449063234497,0
2029,eu30,43.62755938156407,-11.9923067316892,54.986758302108086,14.612411353437917,3.3541020504495407,21.28493624943269,7.025665346337945,10.339782885280272,45.34345986772246,7.951799002836367,11.891742737688503,10.81983808988494,7.801023580447292,0,110.21030264918542,2.3072644140047487,0
2030,eu30,45.17829465949953,-15.996553466182231,57.01727051185538,16.631254528359353,3.3991163116083953,21.623417923269017,7.124450197750974,10.447132647460734,45.97158630175136,8.050090330926338,11.981345549095124,10.94639128851523,7.90325814659586,0,111.64027240378131,2.497847867292876,0
2031,eu30,46.72738530096039,-20.22173679903249,59.072674719901855,18.817497955258983,3.44413057276725,21.961899597105457,7.223235049163975,10.554482409641224,46.599712735780486,8.148381659016309,12.070948360501717,11.072944487145577,8.005493473886526,0,113.07024139723546,2.705695266238763,0
2032,eu30,48.28020571339001,-24.67273226560405,61.16080815838604,21.177713284178626,3.4891448339260904,22.300381270941784,7.322019900576976,10.661832171821686,47.227839169809386,8.24667298710628,12.160551171908338,11.199497685775867,8.107729492313156,0,114.50020969955325,2.93080661080603,0
2033,eu30,49.84164335202224,-29.356042569157935,63.28892834052224,23.719035609828214,3.534159095084945,22.638862944778225,7.420804751990005,10.769181934002177,47.855965603838285,8.34496431519625,12.25015398331496,11.326050884406214,8.209966140199395,0,115.93017737241166,3.1731819010092295,0
2034,eu30,51.41490301636253,-34.278785384271956,65.46220927861721,26.4485365300145,3.5791733562437997,22.977344618614552,7.519589603403006,10.876531696182639,48.48409203786741,8.443255643286193,12.339756794721552,11.452604083036505,8.312203362995469,0,117.36014447036018,3.432821136841085,0
2035,eu30,53.00138123381852,-39.44793318825628,67.68357171566184,29.372891384520607,3.62418761740264,23.315826292450993,7.618374454816006,10.983881458363129,49.11221847189631,8.541546971376164,12.429359606128173,11.579157281666852,8.414441112277387,0,118.79011104182288,3.709724318308872,0
2036,eu30,54.60109309542697,-44.869959503884765,69.95420679527433,32.49831030377811,3.669201878561495,23.654307966287433,7.717159306229007,11.091231220543591,49.74034490592544,8.639838299466135,12.518962417534766,11.705710480297142,8.516679344911092,0,120.22007712993391,4.003891445405316,0
2037,eu30,56.213182154937655,-50.550763965404286,72.27420736013708,35.83059591672926,3.7142161397203495,23.99278964012376,7.815944157642036,11.198580982724081,50.36847133995434,8.738129627556106,12.608565228941387,11.83226367892749,8.618918022348916,0,121.65004277324063,4.315322518115863,0
2038,eu30,57.83629958635055,-56.495708227690066,74.64303783064736,39.375219604627134,3.759230400879204,24.3312713139602,7.914729009055037,11.305930744904543,50.99659777398347,8.836420955646076,12.69816804034798,11.95881687755778,8.721157110035966,0,123.08000800629833,4.644017536476895,0
2039,eu30,59.46882706478322,-62.70966276438132,77.05980899657642,43.137370459079136,3.8042446620380446,24.669752987796528,8.013513860468038,11.413280507085034,51.62472420801237,8.934712283736047,12.787770851754601,12.085370076188127,8.823396576906262,0,124.50997286017251,4.989976500459306,0
2040,eu30,61.10899540753046,-69.19703792002903,79.52342228197237,47.12197669540593,3.849258923196899,25.00823466163297,8.112298711881067,11.520630269265524,52.252850642041494,9.033003611826018,12.877373663161194,12.211923274818417,8.925636394953035,0,125.93993736287057,5.353199410084926,0
2041,eu30,62.75495853415114,-75.96181453330777,82.03265867993751,51.33371953789452,3.894273184355754,25.346716335469296,8.211083563294068,11.627980031445986,52.880977076070394,9.131294939915989,12.966976474567815,12.338476473448765,9.027876538861467,0,127.36990153970662,5.733686265331926,0
2042,eu30,64.40486138974727,-83.00759973561867,84.58626199319865,55.77706087186507,3.9392874455146085,25.685198009305736,8.309868414707068,11.735329793626477,53.509103510099294,9.22958626800596,13.056579285974436,12.465029672079055,9.130116985692698,0,128.79986541361993,6.131437066214858,0
2043,eu30,66.0569153050039,-90.33772338965562,87.183034359807,60.456296622757414,3.984301706673449,26.023679683142063,8.408653266120098,11.842679555806939,54.13722994412842,9.32787759609593,13.146182097381029,12.591582870709402,9.232357714611421,0,130.2298290054459,6.5464518127264455,0
2044,eu30,67.70947571465804,-97.95537245648656,89.82193808337908,65.37563512708871,4.029315967832304,26.362161356978504,8.507438117533098,11.950029317987429,54.76535637815732,9.426168924185873,13.23578490878765,12.718136069339693,9.334598706650446,0,131.65979233415143,6.978730504873965,0
2045,eu30,69.36110859240485,-105.86374454953352,92.50218612153346,70.53928919024673,4.074330228991158,26.70064303081483,8.6062229689461,12.057379080167891,55.39348281218645,9.524460252275844,13.325387720194243,12.84468926797004,9.4368399445055,0,133.08975541704106,7.4282731426283135,0
2046,eu30,71.01063237001286,-114.06619406453788,95.22330333856671,75.9515653089649,4.119344490150013,27.03912470465127,8.7050078203591,12.164728842348381,56.02160924621535,9.622751580365815,13.414990531600864,12.97124246660033,9.539081412357245,0,134.5197182699339,7.8950797260404215,0
2047,eu30,72.65712818065441,-122.5663459932417,97.98514791003254,81.6169343403434,4.164358751308853,27.3776063784876,8.803792671772129,12.272078604528843,56.649735680244476,9.721042908455786,13.504593343007457,13.097795665230677,9.641323095715203,0,135.9496809073206,8.37915025507391,0
2048,eu30,74.29991910687882,-131.3681614903648,100.78789225450863,87.54007323664332,4.209373012467708,27.71608805232404,8.90257752318513,12.379428366709334,57.277862114273375,9.819334236545757,13.594196154414078,13.224348863860968,9.74356498128106,0,137.37964334249935,8.88048472974333,0
2049,eu30,75.93852557646582,-140.47595119236098,103.63197148895682,93.72587477061153,4.254387273626563,28.05456972616048,9.00136237459813,12.486778128889824,57.905988548302275,9.917625564635728,13.6837989658207,13.350902062491258,9.845807056828615,0,138.80960558769632,9.399083150041406,0
2050,eu30,77.57260750051901,-149.89434309372422,106.51801239682374,100.17942892246153,4.299401534785403,28.393051399996807,9.10014722601116,12.594127891070286,58.5341149823314,10.015916892725699,13.773401777227292,13.477455261121605,9.948049311097847,0,140.23956765417182,9.934945515975414,0
2022,nafta,7.783170472782581,57.73945894357526,13.267123495551898,1.481429008797418,0.780958470558005,16.416956894051623,5.604909404652801,18.629926950750303,30.48684066292958,6.188871513881537,10.804896393752415,5.621369238077548,17.195610961897643,0,77.33911856675617,0,0.6955857156669639
2023,nafta,7.957755580561986,58.26910396550191,13.659884849971993,1.3798286473915933,0.7963018899376486,16.715910505258762,5.713448179979906,18.884465568938538,30.871352132333072,6.266624242924337,10.989165561074117,5.671940543385233,17.599086116361075,0,78.31012250747054,0,1.2155903375193742
2024,nafta,8.134759634466757,58.82367824358032,14.090578334174731,1.2968289348497954,0.8116453093172922,17.0148641164659,5.821986955307011,19.139004187126773,31.255863601736564,6.344376971967137,11.173434728395819,5.722511848692932,18.00256044538924,0,79.2811272736202,0,1.7800519543042896
2025,nafta,8.329599101509862,59.51209001649626,14.587827834085731,1.2352153925444551,0.8269887286969357,17.313817727673154,5.930525730634116,19.393542805315008,31.640375071140056,6.422129701009936,11.35770389571752,5.7730831540006164,18.406034033663804,0,80.25213278052354,0,2.3889705644081807
2026,nafta,8.540929533706024,60.319926513276194,15.152126986635924,1.1950394545702663,0.8423321480765793,17.612771338880293,6.039064505961193,19.648081423503243,32.02488654054355,6.499882430052736,11.541973063039222,5.823654459308301,18.809506954666148,0,81.22313895469897,0,3.042346167078526
2027,nafta,8.754448994010676,61.14317170527317,15.76104035539879,1.1750198053683643,0.8576755674562229,17.911724950087432,6.147603281288298,19.902620041691478,32.40939800994704,6.577635159095507,11.726242230360924,5.874225764615986,19.21297113519459,0,82.1941538693483,0,3.740178761955523
2028,nafta,8.95444652132966,61.87272387087929,16.388371622292492,1.1742148800447454,0.8730189868358664,18.210678561294685,6.256142056615403,20.157158659879713,32.79390947935042,6.655387888138307,11.910511397682626,5.9247970699236845,19.61641889693661,0,83.16518520278409,0,4.482468348921068
2029,nafta,9.137223693671876,62.486144526783505,17.02844757958349,1.1934118271442267,0.88836240621551,18.509632172501824,6.364680831942508,20.411697278067834,33.17842094875391,6.733140617181107,12.094780565004271,5.975368375231369,20.019866717637598,0,84.13621647726073,0,5.269214927739201
2030,nafta,9.3060836302591,63.009144706455714,17.68826866883141,1.2341931360939544,0.9037058255951536,18.808585783708963,6.473219607269613,20.66623589625607,33.5629324181574,6.8108933462239065,12.279049732325973,6.025939680539054,20.423314586368605,0,85.10724770370753,0,6.100418498423767
2031,nafta,9.464355525997245,63.466455117436425,18.37526904915842,1.2980581924003904,0.9190492449747971,19.107539394916216,6.581758382596718,20.920774514444304,33.947443887560894,6.888646075266706,12.463318899647675,6.0765109858467525,20.826762494149673,0,86.07827889110439,0,6.9760790608366845
2032,nafta,9.613494739877686,63.86932000850584,19.09368220209348,1.3862446808486348,0.9343926643544407,19.406493006123355,6.690297157923823,21.17531313263254,34.331955356964386,6.966398804309506,12.647588066969377,6.127082291154437,21.230210433574854,0,87.04931004685702,0,7.896196615037281
2033,nafta,9.753674266802895,64.22005821347813,19.845429190856112,1.499823675454815,0.9497360837340842,19.705446617330495,6.798835933250928,21.429851750820774,34.71646682636788,7.044151533352277,12.831857234291078,6.177653596462122,21.63365839851685,0,88.02034117709277,0,8.860771160921235
2034,nafta,9.884544382418623,64.51743695496104,20.631438535732542,1.6397944755513358,0.9650795031137278,20.004400228537747,6.907374708578033,21.68439036900901,35.10097829577137,7.121904262395077,13.01612640161278,6.228224901769821,22.037106383892073,0,88.99137228689548,0,9.869802698549156
2035,nafta,10.005630401957982,64.75940352323796,21.452372951919624,1.8071322018723748,0.9804229224933714,20.303353839744886,7.015913483905109,21.938928987197244,35.48548976517486,7.199656991437877,13.200395568934482,6.278796207077505,22.44055438547211,0,89.96240338049323,0,10.923291227888445
2036,nafta,10.116486133028921,64.94410439846509,22.30893066676986,2.002808147957573,0.9957663418730149,20.602307450952026,7.124452259232214,22.19346760538548,35.87000123457824,7.2774097204806765,13.384664736256184,6.32936751238519,22.8440023997328,0,90.93343446141022,0,12.02123674888331
2037,nafta,10.21674328502745,65.07019118375861,23.20196245593476,2.2278008360721224,1.0111097612526585,20.90126106215928,7.232991034559319,22.448006223573714,36.25451270398173,7.355162449523476,13.568933903577829,6.379938817692889,23.24745042373212,0,91.90446553258877,0,13.16363926152883
2038,nafta,10.306119051282634,65.13684871852372,24.132513222556835,2.4831047727639537,1.026453180632302,21.200214673366418,7.341529809886424,22.70254484176195,36.63902417338522,7.432915178566276,13.75320307089953,6.430510123000573,23.65089845501087,0,92.87549659648782,0,14.350498765857353
2039,nafta,10.384401765869436,65.14368568994924,25.101819507144043,2.769737720753025,1.0417966000119456,21.499168284573557,7.450068585213529,22.957083459950184,37.023535642788715,7.510667907609047,13.937472238221233,6.481081428308258,24.054346491511687,0,93.84652765516478,0,15.58181526184425
2040,nafta,10.451422337658267,65.09054263842737,26.111271309518123,3.088745105957082,1.0571400193915892,21.798121895780696,7.558607360540634,23.21162207813842,37.40804711219221,7.588420636651847,14.121741405542934,6.531652733615957,24.45779453151239,0,94.8175587103419,0,16.857588749534727
2041,nafta,10.507017997830623,64.97726137712232,27.162345753703583,3.441199985116724,1.0724834387712328,22.09707550698795,7.667146135867739,23.466160696326654,37.7925585815957,7.666173365694647,14.306010572864636,6.582224038923641,24.861242573571978,0,95.78858976346021,0,18.177819228860944
2042,nafta,10.550995667697121,64.80346188640613,28.256524561781497,3.8281977979966735,1.0878268581508763,22.396029118195088,7.775684911194844,23.720699314514775,38.17707005099919,7.743926094737446,14.490279740186338,6.632795344231326,25.264690616484803,0,96.75962081572509,0,19.542506699860123
2043,nafta,10.583102052193968,64.56836898674521,29.39521072513886,4.250846390025515,1.1031702775305199,22.694982729402227,7.884223686521949,23.97523793270301,38.56158152040268,7.821678823780246,14.67454890750804,6.6833666495390105,25.66813865924353,0,97.73065186814415,0,20.951651162463
2044,nafta,10.603005782764859,64.27071820328156,30.579659835589826,4.710253047528197,1.1185136969101634,22.99393634060948,7.992762461849026,24.229776550891245,38.94609298980606,7.899431552823046,14.858818074829742,6.733937954846709,26.071586701008314,0,98.70168292155715,0,22.40525261680641
2045,nafta,10.610293942456378,63.90875097500411,31.810937851023592,5.207511098200072,1.133857116289807,23.29288995181662,8.10130123717613,24.48431516907948,39.33060445920955,7.977184281865817,15.043087242151387,6.784509260154394,26.4750347410801,0,99.67271397666309,0,23.903311062698027
2046,nafta,10.604481995597315,63.480289353757186,33.08991071550661,5.743688730797551,1.1492005356694506,23.591843563023758,8.209840012503236,24.738853787267715,39.715115928613045,8.054937010908617,15.227356409473089,6.8350805654620785,26.878482778879597,0,100.64374503404139,0,25.445826500351988
2047,nafta,10.585033480849933,62.982865263017075,34.417264232928595,6.319822079539184,1.1645439550490941,23.89079717423101,8.31837878783034,24.99339240545595,40.09962739801654,8.132689739951417,15.41162557679479,6.885651870769777,27.28193081392865,0,101.61477609417025,0,27.032798929567008
2048,nafta,10.55138444578165,62.41387262357673,35.79354689475799,6.936913549488506,1.1798873744287377,24.18975078543815,8.426917563157446,25.247931023644185,40.48413886742003,8.210442468994216,15.595894744116492,6.936223176077462,27.68537884583519,0,102.58580715744155,0,28.664228350494135
2049,nafta,10.50296762839435,61.77071239486369,37.21922523900583,7.595935181766476,1.1952307938083813,24.48870439664529,8.53545633848455,25.50246964183242,40.86865033682352,8.288195198037016,15.780163911438194,6.986794481385147,28.088826874279953,0,103.55683822417456,0,30.34011476306947
2050,nafta,10.439232505789793,61.050908467417166,38.69474100960645,8.29783590325676,1.2105742131880248,24.787658007852542,8.643995113811656,25.757008260020655,41.25316180622701,8.365947927079816,15.964433078759896,7.037365786692845,28.492274899005714,0,104.52786929462675,0,32.060458167239574
